"id","session_id","category","category_tag","turn","role","text","handover","links","dead_links","timestamp","run_id","endpoint"
"450","8f821e3b-94d6-48b3-9c5d-1232c9fdcdbb","Etablering","","1","bot","<p>Det kommer helt an på, hvilken teknologi du vælger. 5G-internet kræver ikke tekniker eller gravearbejde, og kan typisk leveres inden for 3 hverdage, da det er plug & play 🚀</p>
<p>Hvis du vælger fiber eller coax, afhænger det af, om installationen på din adresse allerede er klar. Du kan se status på installationen og om tekniker er nødvendig på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> under ""Overblik"".</p>
<p>Skriv gerne hvilken teknologi du er interesseret i, så kan jeg give et mere præcist svar. Giv lyd hvis du har brug for mere info 👐</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 06:56:14","76aba6cd-242b-498a-ae9a-ef0121118445","gpt41"
"449","8f821e3b-94d6-48b3-9c5d-1232c9fdcdbb","Etablering","","1","user","kan vi få internet hurtigere hvis det er uden teknikerbesøg?","0","[]","[]","2026-02-27 06:56:14","76aba6cd-242b-498a-ae9a-ef0121118445","gpt41"
"466","8f821e3b-94d6-48b3-9c5d-1232c9fdcdbb","Etablering","","2","bot","<p>Du kan tjekke, om din bolig allerede er forberedt til fiber ved at logge ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> under ""Overblik"". Her kan du se status på dit installationsforløb, og om der er behov for tekniker eller entreprenør 🧩</p><p>Tjek også gerne tidligere mails eller SMS'er fra os – her vil det være nævnt, hvis installationen kræver ekstra arbejde.</p><p>Giv lyd hvis du har brug for mere hjælp 👍</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 06:56:33","76aba6cd-242b-498a-ae9a-ef0121118445","gpt41"
"465","8f821e3b-94d6-48b3-9c5d-1232c9fdcdbb","Etablering","","2","user","Hvordan ved jeg om min bolig allerede er forberedt til fiber?","0","[]","[]","2026-02-27 06:56:33","76aba6cd-242b-498a-ae9a-ef0121118445","gpt41"
"480","8f821e3b-94d6-48b3-9c5d-1232c9fdcdbb","Etablering","","3","bot","<p>Et teknikerbesøg til fiberinstallation koster 699 kr. for en standardinstallation, uanset hvor meget af installationen der mangler 👐</p><p>Hvis du har særlige ønsker, fx ekstra gravemeter eller speciel placering af fiberboksen, kan der komme ekstra omkostninger. Fiberkonsulenten informerer dig om dette undervejs.</p><p>Skriv tilbage hvis du har flere spørgsmål 👍</p>","0","[]","[]","2026-02-27 06:56:48","76aba6cd-242b-498a-ae9a-ef0121118445","gpt41"
"479","8f821e3b-94d6-48b3-9c5d-1232c9fdcdbb","Etablering","","3","user","Hvad koster et teknikerbesøg, hvis det viser sig at være nødvendigt?","0","[]","[]","2026-02-27 06:56:48","76aba6cd-242b-498a-ae9a-ef0121118445","gpt41"
"492","8f821e3b-94d6-48b3-9c5d-1232c9fdcdbb","Etablering","","4","bot","<p>Hvis alt gravearbejde og forberedelse er på plads, skal en tekniker stadig komme og færdiggøre installationen inde i din bolig. Derefter kan du selv tilslutte din router til fiberboksen 🧩</p><p>Skriv endelig, hvis du har flere spørgsmål til processen 👍</p>","0","[]","[]","2026-02-27 06:57:02","76aba6cd-242b-498a-ae9a-ef0121118445","gpt41"
"491","8f821e3b-94d6-48b3-9c5d-1232c9fdcdbb","Etablering","","4","user","Kan jeg selv installere det, hvis alt er klar?","0","[]","[]","2026-02-27 06:57:02","76aba6cd-242b-498a-ae9a-ef0121118445","gpt41"
"460","cf9159a7-24c1-496b-aaf6-14199bb93804","Etablering","","1","bot","Du er nu sat i kø til en af vores medarbejdere. Vi besvarer din henvendelse, så snart den næste er ledig. Tak for din tålmodighed 😊","1","[]","[]","2026-02-27 06:56:28","76aba6cd-242b-498a-ae9a-ef0121118445","gpt41"
"459","cf9159a7-24c1-496b-aaf6-14199bb93804","Etablering","","1","user","Hej. Hvordan fungerer det hvis man skal have jeres internet. Vi har ikke noget stik i huset? Hvordan tilslutter man routeren?","0","[]","[]","2026-02-27 06:56:28","76aba6cd-242b-498a-ae9a-ef0121118445","gpt41"
