"id","session_id","category","category_tag","turn","role","text","handover","links","dead_links","timestamp","run_id","endpoint"
"1264","0dbc506c-dfa1-40eb-92da-96ac82df756e","SBBU","SALES_HANDOVER_EXPECTED","1","bot","<p>Det kommer an på hvilken type internet du har bestilt hos os. Hvis du har valgt fiber eller internet via kabel-tv-stikket, kan vi opsige dit abonnement hos Yousee for dig. Du skal bare udfylde en fuldmagt med dine oplysninger (navn, adresse, kundenummer hos Yousee og ønsket opsigelsesdato).</p>
<ul>
<li>Du kan udfylde fuldmagten via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</li>
<li>Hvis du har bestilt 5G-internet, skal du selv opsige dit abonnement hos Yousee.</li>
</ul>
<p>Giv lyd hvis du har brug for hjælp eller hvis noget driller </p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 14:03:03","9cdd5e70-1ee0-4ae2-b8ea-c2a0d68dc775","gpt41"
"1263","0dbc506c-dfa1-40eb-92da-96ac82df756e","SBBU","SALES_HANDOVER_EXPECTED","1","user","Sørger I for opsigelse af min nuværende udbyder (Yousee)","0","[]","[]","2026-02-27 14:03:03","9cdd5e70-1ee0-4ae2-b8ea-c2a0d68dc775","gpt41"
"1268","0dbc506c-dfa1-40eb-92da-96ac82df756e","SBBU","SALES_HANDOVER_EXPECTED","2","bot","<p>Du skal udfylde fuldmagten med:</p><ul><li>Dit navn og adresse</li><li>Kundenummer hos Yousee</li><li>Den dato, du ønsker abonnementet opsagt</li></ul><p>Du finder fuldmagten i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Brug evt. din seneste faktura fra Yousee til at finde oplysningerne 😊</p><p>Skriv tilbage hvis det stadig driller </p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 14:03:15","9cdd5e70-1ee0-4ae2-b8ea-c2a0d68dc775","gpt41"
"1267","0dbc506c-dfa1-40eb-92da-96ac82df756e","SBBU","SALES_HANDOVER_EXPECTED","2","user","Jeg har fiber. Hvad skal jeg udfylde i fuldmagten og hvor finder jeg den?","0","[]","[]","2026-02-27 14:03:15","9cdd5e70-1ee0-4ae2-b8ea-c2a0d68dc775","gpt41"
"1272","0dbc506c-dfa1-40eb-92da-96ac82df756e","SBBU","SALES_HANDOVER_EXPECTED","3","bot","<p>Hiper opsiger dit abonnement hos Yousee ud fra den dato, du angiver i fuldmagten. Du skal selv sikre, at den ønskede dato overholder Yousees opsigelsesvarsel 😊</p><p>Du kan udfylde og indsende fuldmagten via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Giv lyd hvis du har brug for mere hjælp </p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 14:03:28","9cdd5e70-1ee0-4ae2-b8ea-c2a0d68dc775","gpt41"
"1271","0dbc506c-dfa1-40eb-92da-96ac82df756e","SBBU","SALES_HANDOVER_EXPECTED","3","user","Overholder Hiper opsigelsesvarslet hos Yousee automatisk?","0","[]","[]","2026-02-27 14:03:28","9cdd5e70-1ee0-4ae2-b8ea-c2a0d68dc775","gpt41"
"1276","0dbc506c-dfa1-40eb-92da-96ac82df756e","SBBU","SALES_HANDOVER_EXPECTED","4","bot","<p>Hvis Yousee afviser opsigelsen via fuldmagt, skyldes det typisk at oplysningerne ikke matcher deres system. Så skal du indsende en ny fuldmagt – enten via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>, eller du kan sende os en faktura, så vi kan udfylde en ny for dig </p><p>Giv lyd hvis du har brug for mere hjælp </p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 14:03:40","9cdd5e70-1ee0-4ae2-b8ea-c2a0d68dc775","gpt41"
"1275","0dbc506c-dfa1-40eb-92da-96ac82df756e","SBBU","SALES_HANDOVER_EXPECTED","4","user","Hvad sker der hvis Yousee ikke vil acceptere opsigelsen via fuldmagt?","0","[]","[]","2026-02-27 14:03:40","9cdd5e70-1ee0-4ae2-b8ea-c2a0d68dc775","gpt41"
"1262","2687bca5-00bc-407b-83e6-056bd14a171d","SBBU","SALES_HANDOVER_EXPECTED","1","bot","<p>Det kommer an på hvilket abonnement du har bestilt hos os 😊</p>
<p>Hvis du er ny Hiper-kunde og har bestilt enten fibernet eller internet via kabel-tv-stikket, kan vi godt opsige dit abonnement hos din nuværende internetudbyder for dig. Det kræver bare, at du udfylder en fuldmagt via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p>
<ul>
  <li>Fuldmagten skal indeholde dit navn, adresse, kundenummer hos nuværende udbyder og ønsket opsigelsesdato.</li>
  <li>Du kan bruge din seneste faktura fra din nuværende udbyder til at finde de nødvendige oplysninger.</li>
  <li>Når fuldmagten er udfyldt, sender vi den automatisk til din udbyder.</li>
</ul>
<p>Hvis du har bestilt 5G-internet hos Hiper, skal du selv opsige dit abonnement hos din nuværende udbyder – det kan vi desværre ikke gøre for dig.</p>
<p>Giv lyd hvis du har spørgsmål eller brug for hjælp til processen </p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 14:03:03","9cdd5e70-1ee0-4ae2-b8ea-c2a0d68dc775","gpt41"
"1261","2687bca5-00bc-407b-83e6-056bd14a171d","SBBU","SALES_HANDOVER_EXPECTED","1","user","Opsiger Hiper min nuværende internetudbyder?","0","[]","[]","2026-02-27 14:03:03","9cdd5e70-1ee0-4ae2-b8ea-c2a0d68dc775","gpt41"
